system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000000284_0,540.0731,0.5780523422182722,0.36151875520880256,0.43529412,0.2912768,0.8374122,0.020258948434287896,1.2189120414607402E-4,2.827398111004964E-4,0.48826292,0.75812423,0.020533621,42.011364,28.394579,0.5295461125066016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79246332681957,47.16051935369814]}"
00000000000000000285_0,581.6,0.6313592398900671,0.41025980946247054,0.18139535,0.30420637,0.37398115,0.0137015091389877,0.006709270021296898,0.006087480111631849,0.24444444,0.69386965,-0.0057986975,29.242865,13.182483,1.1142521159372105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.66014605975062,46.75178589942376]}"
00000000000000000286_0,640.2726,0.42311613490339683,0.254881034571174,0.27450982,0.3089322,0.7992336,0.04183438607925059,3.90607715095026E-5,1.7340836723667152E-5,0.4074074,0.71132153,0.09516716,101.16756,11.93803,2.9315798133214868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81689750254762,47.30326165234473]}"
00000000000000000287_0,1530.5715,0.3701152073712588,0.23239694731430266,0.5377778,0.29328623,0.6498849,0.04321269423407406,5.162707606674033E-4,0.0031536325182772718,0.5304348,0.60445887,-0.28306442,106.03421,4.606949,0.9061807500740438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40843354285848,46.69070046010363]}"
00000000000000000288_0,1650.1381,0.4894319154154942,0.3115608536616918,0.5247525,0.26721123,0.7368035,0.14336823928500195,0.001219278898418663,0.01732711564636702,0.44272447,0.69943565,-0.08898157,102.91807,27.80003,1.5405839558462506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.64918203900251,46.90800292733214]}"
00000000000000000289_0,265.97495,0.8293940751455473,0.5600784878239268,0.4920635,0.24914132,0.82189846,0.03271057089526597,8.238720866424742E-4,0.001616675352507313,0.52362204,0.8206073,-0.039913297,10.813336,2.195581,1.013215210018655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.69023962176863,46.62566243353338]}"
0000000000000000028a_0,1084.6051,0.42801000896679364,0.27230965001481877,0.53956836,0.30626863,0.5711725,0.017514462418363408,3.3019345362589325E-4,3.140491413424207E-4,0.4883721,0.6449814,-0.082562566,48.25321,18.491436,0.921115535135361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02817668309068,46.94689997913452]}"
0000000000000000028b_0,934.9503,0.39221590559971814,0.2419360598217729,0.036363635,0.3101551,0.6233159,0.015888647769094436,9.458344949271336E-4,0.0015931278005933414,0.07349666,0.57879925,-0.07302272,44.537094,22.782038,1.4533147315971353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80899232804737,47.110213697787444]}"
0000000000000000028c_0,857.8212,0.5556685070836807,0.35049216191547633,0.6229508,0.28566912,0.84627414,0.059117330700705274,8.72473636439608E-5,0.017242285036877414,0.63408524,0.7439072,0.05567205,61.731255,10.481327,0.1776986337438119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.517578849879,46.71971604378069]}"
0000000000000000028d_0,1581.4666,0.16174017505517957,0.10101609304876458,0.23943663,0.35673156,0.2017529,0.020015802523450105,0.030897636356736147,0.030427977047155746,0.43209878,0.32629135,-0.12576994,39.81262,8.896412,0.8546815826656089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14289154487275,46.847995466352955]}"
