system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000001541_0,1860.6586,0.09788822524033647,0.060140788331288664,-0.24651162,0.35142788,0.33333334,0.13477884326881404,0.02130289373198413,0.0017578118272021347,-0.2034632,0.07544966,-0.15603733,104.66555,23.338058,1.7639826707029507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48434118436657,46.57293132635556]}"
00000000000000001542_0,1912.1727,0.05187264079283452,0.03292363609840754,-0.27139366,0.3792627,0.11432624,0.11838607995718792,0.001738761745599459,2.1556396713838522E-4,-0.25,0.059516795,-0.11801065,88.87818,15.445688,0.6728512314952878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48712596174735,46.57382964163968]}"
00000000000000001543_0,1970.3824,0.05038576083671999,0.03034972221485488,-0.30066815,0.3674987,0.14528102,0.13461726999298998,0.015248161306686159,6.959206940298987E-4,-0.30331755,0.04761905,-0.09494178,110.89515,23.90378,5.090354728228363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4927853480373,46.575805935264746]}"
00000000000000001544_0,1943.122,0.058437645708163996,0.03435866841197077,-0.3030303,0.3654689,0.13127413,0.10034763730720392,0.0010467529203246617,2.903221333169642E-4,-0.2781955,0.07686453,-0.14124757,104.652565,16.847157,2.017950960440495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49494130471919,46.57939919640122]}"
00000000000000001545_0,1898.1974,0.06168267843462977,0.03887650187156244,-0.22047244,0.36498213,0.074074075,0.10741215885773525,6.328523826106547E-4,9.773933306944649E-5,-0.23703703,0.0845735,-0.11362257,77.313255,13.226425,0.7814960548147315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49637860917377,46.582183973781994]}"
00000000000000001546_0,1757.8379,0.0449054008878339,0.02710789107905731,-0.33128834,0.36355758,0.13576159,0.125202407624911,9.737698633833503E-4,6.543450487001001E-5,-0.26098192,0.055837564,-0.06437482,169.6605,19.199541,2.021493361338042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49242602192365,46.587394202429884]}"
00000000000000001547_0,1940.0762,0.1897968348991835,0.11768218382356566,-0.15584415,0.34175175,0.23509422,0.06358193493956465,0.0010281421676232583,0.0018453495840714262,-0.15584415,0.22792363,-0.100351974,64.69798,19.160261,2.864760810564394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4988040604409,46.5890111699413]}"
00000000000000001548_0,1932.3114,0.07789941227477155,0.0417063432132635,-0.75,0.3548509,0.20829406,0.09246078936786835,0.006123517545054358,2.8698445644528836E-4,-0.61290324,0.044625316,-0.0896695,62.55701,36.3941,4.024485252269336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50383462603197,46.59296375719143]}"
00000000000000001549_0,1506.5421,0.17242287222666655,0.10866951109960477,-0.09090909,0.35689294,0.03383348,0.07043036947758496,6.662423325998609E-4,5.901670678911178E-5,-0.10218978,0.24930857,-5.220324E-4,221.23964,48.618347,13.969776130396442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49476164166236,46.5950298823449]}"
0000000000000000154a_0,1727.4829,0.10423940195404094,0.06610277804334719,-0.2249135,0.34991708,0.008993328,0.06648517102203294,1.6779686041376628E-4,2.0157222626910243E-4,-0.15360501,0.14524555,-0.120968595,163.48811,50.078445,9.368949079694442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49817523974201,46.59655701832791]}"
0000000000000000154b_0,1848.3147,0.10606228248596068,0.062462088298681384,-0.2920354,0.3437305,0.119351104,0.09431494403235477,0.001713211855196739,8.113413348315793E-4,-0.14450867,0.13542879,-0.13723175,146.58414,62.93757,13.30915515062306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5017685008785,46.60832494854987]}"
0000000000000000154c_0,1878.5089,0.1296933529478506,0.08356536652558255,-0.11724138,0.34551725,0.28216705,0.10788626699412501,0.022996947425180686,0.0026901620257028525,-0.13624679,0.14309484,-0.056757946,61.429222,33.18441,3.2425291852863136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5055414250718,46.61012157911811]}"
0000000000000000154f_0,1739.1653,0.14590287451016634,0.08781605449575702,-0.14,0.34346503,0.17135325,0.09951177223759199,0.0014198433798706944,6.557999945389636E-4,-0.19075145,0.22274882,-0.037111744,137.02339,35.655155,3.1985694006937226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50850586550939,46.61667928069218]}"
00000000000000001550_0,1554.7288,0.06991283331430617,0.04114720102507963,-0.21641791,0.35485715,0.1674606,0.1207096239631636,0.005128309037724876,4.6747877917677205E-4,-0.1322314,0.07408696,-0.08001426,100.29316,19.241302,4.28792122841142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49961254419661,46.616319954578536]}"
00000000000000001551_0,1796.8585,0.14073153916276226,0.09689950284647386,-0.03125,0.3614056,0.0032106694,0.06770642277856292,4.8550543730311907E-4,7.84799461582357E-5,-0.04761905,0.19586253,-0.044549033,84.56897,54.363167,1.008764922045079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47266308567302,46.55846845028124]}"
00000000000000001552_0,1713.4453,0.05487673072014701,0.03428131477630325,-0.14606741,0.3593233,0.02420701,0.027454855728947434,1.7018346979057663E-4,1.7622295965685905E-4,-0.13754646,0.10182303,-0.017832361,167.06195,46.756187,0.7283301838702123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48029876558805,46.561971879889306]}"
00000000000000001553_0,1854.2031,-0.07159808708362131,-0.038342748547345984,-0.21442886,0.3558152,0.507885,0.14396964686272803,0.04810169457176139,0.0024902481913708155,-0.16705883,-0.033277027,-0.13150674,141.85529,33.667896,2.033878347229996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4755376945822,46.56673295089514]}"
00000000000000001554_0,1757.8286,0.06798746871454599,0.041327916685058974,-0.23987539,0.35864484,0.22083639,0.09371573775208075,0.002122433304041965,6.517197919902323E-4,-0.22461538,0.0703979,-0.10057895,112.40092,40.977463,4.691766802603112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48802427703147,46.57912970181599]}"
00000000000000001555_0,1390.8103,0.10343356877209889,0.06263281433967371,-0.27058825,0.35573238,-0.0948651,0.0925069776627638,2.657363794014572E-4,1.0769843342852553E-4,-0.24736843,0.14466344,0.016421221,114.40083,28.23662,2.199879038373254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45433745387699,46.585507740333234]}"
00000000000000001556_0,1398.9899,0.20055895725058306,0.11973882983675521,-0.15183246,0.34631345,0.10222457,0.024719879029631117,0.0025512951983968912,0.0028008227530225416,-0.20512821,0.2724551,-0.15663153,141.9468,34.080402,1.8387056684763277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45505610610428,46.58389077282182]}"
00000000000000001557_0,1355.8751,0.09600368679417993,0.057150239156605775,-0.11409396,0.36820924,-0.09987358,0.07737174464970221,7.074165749339223E-4,1.1928058959359555E-4,-0.09638554,0.17597023,0.019307688,77.41194,25.317505,3.6454976943614814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43098125648987,46.60194691003262]}"
00000000000000001558_0,1516.5092,0.10481538518391716,0.06381244875617165,-0.13402061,0.36672896,-0.018087855,0.0878609436702068,0.0011168516620110452,1.7592318477684262E-4,-0.07317073,0.18437351,-0.056920618,95.25543,8.277483,1.9236144845077505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41921332626791,46.59377224094713]}"
00000000000000001559_0,1649.8547,0.09648064514690304,0.058917948646611706,-0.18811882,0.36168715,0.054913294,0.09181207917752261,0.0021646523948807388,3.2130553769439945E-4,-0.16216215,0.15841143,-0.1615089,123.44051,26.53708,2.241890150161632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40987084731307,46.587663697015124]}"
0000000000000000155b_0,1629.3011,0.11014033418219453,0.06919464097378092,-0.13432837,0.38026178,0.03763109,0.059940431140503625,0.0020095249445548514,3.789916786466462E-4,-0.013888889,0.17002141,-0.024295792,99.40802,12.579126,2.5745900327986924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41570989665985,46.59089763203795]}"
0000000000000000155c_0,1892.1184,0.040715751827131615,0.024937195845200377,-0.21568628,0.37856692,0.10906912,0.10790336828334282,3.0251201916134396E-4,4.649795446334537E-4,-0.19480519,0.057192374,-0.088523716,152.93729,32.259907,1.4348749966895085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.406367417705,46.596197692214254]}"
0000000000000000155d_0,1960.455,0.040567943779072954,0.024296067490454543,-0.30593607,0.36609644,0.14546208,0.11436432254781866,2.044072073022346E-4,2.1944421899228184E-4,-0.23893805,0.05493437,-0.11064735,71.46818,18.286013,2.296681884348358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40528943936405,46.6032943829588]}"
0000000000000000155e_0,1976.4559,0.06632165821178208,0.04236066545899164,-0.14403293,0.36086702,0.2128915,0.09006097754828717,0.001796042785430635,0.0020050891616552047,-0.022222223,0.090222724,-0.13945304,78.50121,13.253742,2.4754979713990344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40582842853453,46.60464185588498]}"
0000000000000000155f_0,1799.1873,0.035373078342266814,0.021755615007174156,-0.15129152,0.36519143,0.12073395,0.1110327973625881,4.623001840308276E-4,2.7573172773430465E-5,-0.15018316,0.050408274,-0.078824766,104.58157,20.500217,4.245081778527392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39765375944904,46.606977475623694]}"
