system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000000e92_0,1730.283,0.024144770414228606,0.013206120461729975,-0.23735408,0.36457258,0.092651755,0.1542884408937578,2.0117399505927003E-4,8.065526152861626E-5,-0.22580644,0.04708699,-0.07691102,148.4687,25.67326,0.8375308487310671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4995227126682,48.76239516834007]}"
00000000000000000e93_0,1620.2833,0.04648035939956892,0.025499142095957827,-0.23846154,0.3510497,0.17886178,0.14512682299874485,0.0010971395354367058,1.1798451734556722E-4,-0.11851852,0.053691275,-0.09813067,163.15851,28.945154,0.8250131072629014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50060069100914,48.76374264126625]}"
00000000000000000e94_0,1455.8436,0.12181239569695705,0.06961710690140788,-0.11409396,0.35267988,0.17004204,0.0758582940063761,3.3707734076486584E-4,2.919747260499671E-4,0.036734693,0.16994633,-0.15202789,165.44258,22.30205,1.7498579023634515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50131934323643,48.767515565459554]}"
00000000000000000e95_0,1712.1073,0.07786213148239776,0.04921664569578266,-0.19569893,0.35901234,0.05561385,0.16094776042513875,0.0223665003122445,5.190903203969154E-4,-0.14015152,0.07440476,-0.1323044,156.36981,15.400073,0.8049261227974442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49494130471919,48.75404083619776]}"
00000000000000000e96_0,1953.612,0.05464996611128732,0.03451392774679918,-0.124242425,0.34441158,0.060757264,0.1424091995949109,0.0013234491756861158,1.1357393177424333E-4,-0.10192024,0.04856575,-0.11886163,175.18103,30.5178,0.9804443188959614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48982090759971,48.75475948842506]}"
00000000000000000e97_0,2012.0487,-0.003019313396775283,-0.0018211539786806563,-0.23870967,0.37681624,0.06303725,0.09679624827681148,5.479958360300324E-4,0.0010718561981103679,-0.25555557,0.054364473,-0.08172206,130.82645,36.296528,7.4896196420539525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49089888594065,48.75817308650471]}"
00000000000000000e98_0,1662.2748,0.03919608178574282,0.02080725355721369,-0.19349006,0.36058632,0.12865895,0.17630150189110477,0.010915937526111336,7.503407454535482E-4,-0.17975567,0.015343563,-0.008500621,169.78914,27.195543,1.1610836183792839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48479034200864,48.76239516834007]}"
00000000000000000e99_0,1603.8195,0.029588726063095018,0.015977189574908457,-0.08924485,0.34118998,0.13732395,0.10813324051511386,0.03547717278832074,0.011022460643037413,-0.11002445,0.021424199,0.04972796,127.85879,26.969076,0.6932006485681887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47868179807662,48.7641019673799]}"
00000000000000000e9a_0,1287.4214,0.0566448877826628,0.031218334110481916,-0.112299465,0.36826456,0.23655914,0.13473046900075594,0.006559687365324585,0.03460477584985544,-0.112299465,0.075555556,0.09797999,139.30345,21.573442,1.541870979084167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47760381973568,48.769941016726676]}"
00000000000000000e9b_0,1037.3335,0.19210452573107956,0.11438346991633952,-0.011764706,0.34832218,0.04468413,0.06706074790267355,0.002191697941691856,0.0013053467459443729,0.05,0.27279606,-0.14956674,155.54646,33.835854,2.6840311672561414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48056826017327,48.774612256204094]}"
00000000000000000e9c_0,1406.9913,0.08969131184810031,0.04825526051810314,-0.20156556,0.35317075,-0.09010121,0.06271493420152048,4.0227257347324324E-5,5.68008885516863E-5,-0.19056974,0.09654932,-0.09924387,202.1126,34.46694,3.1985802390755262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48541916270752,48.776319055243924]}"
00000000000000000e9d_0,1406.4208,0.05726578663155488,0.031676230950089534,-0.1734694,0.35075113,0.018666666,0.14262772350822112,0.0017850655583122386,9.646388211341725E-5,-0.17050691,0.090192646,-0.07103704,156.98006,31.53009,0.9147497462284917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49125821205429,48.775869897601865]}"
00000000000000000e9e_0,1439.1263,0.09941791171912259,0.06094537319198445,-0.14471544,0.3619516,0.04055822,0.13364285417464808,5.736586601796309E-4,7.83886313202014E-5,-0.14482759,0.10321565,-0.15812978,128.6419,16.674597,2.9621842675451093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49341416873618,48.768503712272086]}"
00000000000000000e9f_0,1913.2781,0.07428304239003368,0.0477995853874531,-0.07486631,0.34243965,0.03911788,0.10394216793173043,0.004826858515949543,0.0015962556819512,-0.081441924,0.047026478,-0.109581545,144.66315,36.8986,2.6233569651090276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47293258025826,48.75457982536823]}"
00000000000000000ea0_0,1765.701,0.1165030236465465,0.0664508448749509,-0.083798885,0.35214093,-0.012880562,0.1386926174595652,0.004552330246609115,2.4283713917974952E-4,-0.07790143,0.09936258,-0.14340158,183.8194,43.768112,4.447670164840924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46826134078084,48.75691544510694]}"
00000000000000000ea1_0,1764.8284,0.14547787564457287,0.08298457412315186,-0.0585034,0.35395288,0.03782895,0.17535674259377157,0.0021493903859254905,6.358102424923419E-5,-0.053061225,0.10712282,-0.18255788,159.47249,22.346567,1.998490181674483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46107481850788,48.7618561791696]}"
00000000000000000ea2_0,1843.0931,0.016272961520712167,0.00878245259132715,-0.19313304,0.33236995,-0.028436018,0.135381251285741,0.002853335093752739,0.0016282594253984601,-0.2027972,0.021592442,-0.067308985,142.80894,37.551727,0.38548008606990836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4597273455817,48.769941016726676]}"
00000000000000000ea4_0,1655.2323,0.17005299507053553,0.097165328561587,-0.08256881,0.3529727,-0.043711536,0.02762739404850228,1.9465328365710012E-4,9.087627854683332E-5,-0.08392603,0.1502092,-0.05691772,286.40787,42.745564,3.987723421008449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44742042618927,48.76688674476067]}"
00000000000000000ea5_0,1638.4706,0.17205780811275273,0.09398386235892442,-0.10778443,0.36238623,-0.12078604,0.02489568926154604,1.6373823060873705E-4,1.1225756575749743E-4,-0.10526316,0.16691431,-0.07488654,224.11702,50.968132,14.416948886330761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44292884976866,48.76958169061303]}"
00000000000000000ea6_0,1676.7117,0.11181340212637751,0.06711656396596866,-0.10869565,0.35099724,0.09694915,0.09779610237419396,2.4325799049859653E-4,4.376099561313046E-4,-0.048732944,0.08691463,-0.15612854,116.799614,34.280647,3.8235045320085317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44068306155837,48.77829534886899]}"
00000000000000000ea7_0,1534.5752,0.07999541717578895,0.04336252841909782,-0.16969697,0.3483721,0.06712963,0.20510804968058283,0.007331807566312881,6.487266783892695E-5,-0.16993465,0.09090909,-0.011665102,178.3517,31.953524,2.0801844357220904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43807794723442,48.780900463192935]}"
00000000000000000ea8_0,1492.08,0.08724228949964484,0.04789617598130136,-0.17791411,0.34218287,-0.058789626,0.13989065774231418,3.2741814013740483E-4,3.538770837165084E-5,-0.18867925,0.1288551,-0.1369167,144.20868,34.557205,4.849232640924008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44068306155837,48.782786925289585]}"
00000000000000000ea9_0,878.86816,0.05576722195523376,0.027640439115460103,-0.18042813,0.33723333,0.07845433,0.05317004611030827,0.001932697444400687,3.33768773783198E-4,-0.12883435,0.14,-0.07065225,359.3331,66.633644,27.00142845057013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43161007718876,48.785122545028294]}"
00000000000000000eaa_0,1152.1787,0.15809123297631847,0.08956973253037026,-0.17708333,0.35622594,-0.055990368,0.02083886066865787,2.794360104946725E-4,1.8585023939451852E-4,-0.12289157,0.22575107,-0.101776905,138.8767,22.483519,2.498369975338061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42828631063752,48.77497158231775]}"
00000000000000000eac_0,1678.6583,0.06845603462541344,0.0383868285458272,-0.22558923,0.35305527,-0.07913339,0.23593492492807722,0.011779573141196719,8.72379839595809E-5,-0.20900321,0.059001174,-0.1122373,105.17095,18.534016,1.278538101098563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34716844048152,48.68460106473532]}"
00000000000000000ead_0,1805.5302,0.021963832182619734,0.01140519187975686,-0.3085339,0.34727785,-0.06854077,0.1868769324607368,0.002557653495204524,9.042829835489204E-5,-0.3085339,0.022480037,-0.070990294,231.9054,26.809307,3.3211476638602044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35399563664083,48.69367404910493]}"
00000000000000000eae_0,1659.356,0.03879910288494161,0.020148634297244783,-0.33333334,0.3419144,-0.1293774,0.2121095027523899,0.004507655749069056,4.209330116243526E-5,-0.34362933,0.040676434,-0.09627917,154.69508,26.925093,2.464350166714077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35740923472049,48.70130972901995]}"
00000000000000000eaf_0,2019.9493,0.12757073710957195,0.07135152884241647,-0.25641027,0.3644138,-0.1344473,0.16519975860711456,4.2101574884008397E-4,1.6521539410005448E-4,-0.23970944,0.08471592,4.3897703E-4,315.49197,72.05059,7.559209405382152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35480412039654,48.70651995766784]}"
00000000000000000eb0_0,1605.2982,0.023179479066999686,0.012422558797543504,-0.13552068,0.34284973,-0.031621188,0.14269850081631477,0.0020202757597077084,1.5080787499591143E-4,-0.1388889,0.0204403,-0.08126272,117.20827,25.782179,1.4015884567336006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3462701251974,48.70526231627007]}"
00000000000000000eb1_0,1612.2682,0.03969872915089234,0.02032157046289007,-0.12181303,0.35140482,-0.0833887,0.13685846144159755,0.005257656400027967,9.076904476266797E-4,-0.16216215,0.043624043,0.080338076,300.66666,31.48208,4.745569781926061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35992451751602,48.71065220797479]}"
00000000000000000eb2_0,1829.0074,0.04312488462351516,0.02381895034026804,-0.2631579,0.357861,-0.020250607,0.1651000609581455,0.0012936336043112267,3.331504083604209E-4,-0.24020442,0.049020726,-0.08447584,122.651695,30.676176,4.576652641428603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37456705664717,48.709753892690664]}"
