system:index,B,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B9,G,N,R,VH,VV,awei_nsh,awei_sh,constant,cti,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_max,nd_median,ndvi,ndvi_diff,ndwi,roughness,slope,tpi,tri,.geo
00000000000000000000_0,72.0,0.11875,0.00115,0.1281,0.0674,0.08535,0.0671,0.053,0.0773,0.1336,0.16395,0.12965,0.05735,83.0,149.0,64.0,-24.185085650287675,-17.94974174798031,-0.46176245994865894,-0.1503749769181013,163,-0.5694877,426.80396,0.23729914738794816,0.1365383221339827,0.39906102,0.34679967,0.47285724,0.014129235266094801,0.004038788858090614,0.0028323380119445463,0.49222797,0.1882353,0.41639617,0.0020177364,0.07987701,18.370293,5.7145715,-11,0.3802787827812744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.04963269553559,48.749189933663516]}"
00000000000000000001_0,61.0,0.1058,0.0011,0.1403,0.0584,0.0788,0.0771,0.0433,0.0876,0.2631,0.3254,0.3446,0.1131,86.0,178.0,59.0,-12.28252662435819,-5.641837246915859,-0.49955001939088106,-0.4703999934718013,159,-0.31964076,1085.9764,0.7432899089732616,0.511810027267666,0.5021097,0.2259036,0.705121,0.021268914643855386,0.0013508197407454126,0.002586800839687875,0.6372549,0.5632184,0.74058574,0.063746095,0.13927782,99.07688,24.868664,-39,1.9807520065405404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.03957156435345,48.37171785127649]}"
00000000000000000002_0,51.0,0.1066,0.0014,0.1489,0.06555,0.08,0.0752,0.04645,0.0861,0.2184,0.2629,0.2526,0.0929,48.0,107.5,33.0,-14.862544737604363,-7.498320879029619,-0.5382125154137611,-0.3506375290453434,170,-2.7755797,954.61444,0.5533931265408073,0.36003568383621837,0.5302491,0.25415325,0.62875205,0.016685652521950128,1.750801069308472E-4,5.475592728813594E-4,0.6367615,0.5302491,0.6685749,0.10165304,0.07190389,100.7262,22.554205,8,1.8023452779111335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.06508371842244,48.81314998189283]}"
00000000000000000003_0,68.0,0.1077,8.0E-4,0.0061,0.0036,0.0785,0.0552,0.0303,0.0268,0.0269,0.0259,0.0219,0.0081,56.5,16.0,36.5,-27.16543805721825,-26.275894169942852,0.1810249980771914,0.17360000114422292,169,12.301316,390.61554,-0.0341491212450688,-0.01585422942270942,-0.3904762,0.32682928,0.71428573,0.029465629427136597,0.006637382234087941,0.008164869189352109,-0.3580247,-0.39759037,-0.18644068,0.12064648,0.8856209,0.022626847,0.0083163455,-33,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14467445259544,48.24784017359641]}"
00000000000000000004_0,60.0,0.109,0.0011,0.1658,0.0784,0.0805,0.0727,0.0434,0.0898,0.2234,0.2679,0.3196,0.0849,67.0,171.0,45.0,-17.60742593353609,-12.565996529684531,-0.6679000146687031,-0.48544998466968536,200,3.2870524,645.80493,0.7072983002949405,0.47413773548261356,0.5833333,0.26042727,0.58509254,0.0044806401659314475,0.0016952014238029722,0.0035620078092172824,0.6563877,0.41121495,0.7672104,0.07119936,-0.04090623,37.053253,9.830542,-72,1.3464859943986354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.02609683509165,48.648309127256894]}"
00000000000000000007_0,64.0,0.1095,0.00115,0.18775,0.1083,0.0929,0.08325,0.0729,0.0954,0.15075,0.18015,0.18325,0.0697,66.0,71.0,58.0,-17.95216821497618,-11.643830476387249,-0.761637482792139,-0.28254998475313187,166,-1.2994587,650.48334,0.29859833559637633,0.18713452461691898,0.1007752,0.33145952,0.30017903,0.007129207063277206,4.080686230849423E-4,4.3657347985009975E-4,0.5595238,0.27131784,0.42549223,0.018036902,-0.11930945,46.49929,8.657147,-26,0.5395171619381213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.96294527061805,48.77200714188015]}"
00000000000000000008_0,109.0,0.1219,0.0012,0.2245,0.1279,0.0992,0.0936,0.0762,0.1091,0.2457,0.2977,0.2962,0.0911,132.0,151.5,155.0,-21.66111806819218,-13.490360112474377,-0.9493750259280205,-0.4798250161111355,172,-2.1022704,489.93848,0.5448781655312275,0.35582012692789194,-0.01141925,0.30408925,0.44690934,0.07375381596663237,0.01051366726500693,0.004819847484521144,0.19622642,0.013157895,0.52916884,0.29375243,-0.1393079,18.679485,4.364523,-1,0.30007115799899714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.18321217828417,48.43747453007404]}"
00000000000000000009_0,131.0,0.1326,0.0014,0.2894,0.1938,0.122,0.1193,0.1392,0.1495,0.1824,0.2033,0.2117,0.0677,147.0,154.0,159.0,-23.73888142184861,-17.46605727702695,-1.2662750519812107,-0.37985002622008324,222,-3.0162103,699.631,0.16012899726747867,0.11043726135087661,-0.015974442,0.37293035,0.07692308,0.006668430909123454,0.0017303974956612254,0.0022500429917843116,0.49720672,-0.019354839,0.19966997,0.21797319,-0.24110672,98.93113,32.53665,9,0.5953464954859381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15455592072075,48.131418512774516]}"
0000000000000000000a_0,54.0,0.1143,0.0012,0.1613,0.0775,0.0834,0.0781,0.0517,0.094,0.2255,0.2643,0.2514,0.0905,68.0,124.5,47.0,-12.0437487891535,-4.7049372272747245,-0.6087750010192394,-0.35977498441934586,153,-3.7523026,961.3475,0.5333297767773417,0.34494955106933683,0.45189506,0.26735458,0.57161355,0.0028934541729703036,3.798185124654907E-4,6.885043019007053E-4,0.6430318,0.49127182,0.6621488,0.0866555,0.0012594458,112.1921,19.169512,-23,1.7589488732949838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.84930838717693,48.74712380851004]}"
0000000000000000000c_0,65.0,0.112,0.001,0.1894,0.1044,0.082,0.0751,0.0525,0.1085,0.2096,0.2497,0.2538,0.0859,77.0,159.0,61.0,-15.615528436486068,-8.517919794322314,-0.8077500257641077,-0.4211500156670809,138,-2.2446141,890.54663,0.5276263656540381,0.34684247082153785,0.44545454,0.28339696,0.43904302,0.00982703023352633,0.004363035545453781,0.00396869533066134,0.5252525,0.37383178,0.65526146,-0.010249257,-0.14177078,26.601406,5.0996284,-2,0.7282363366263063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.0030999638182,48.309284939030185]}"
0000000000000000000d_0,91.0,0.1246,0.0016,0.2775,0.1664,0.0981,0.0948,0.0925,0.1354,0.1887,0.2136,0.2115,0.0836,116.0,157.0,122.0,-17.416326552196285,-9.322493338646169,-1.241275005042553,-0.4400000050663948,202,-2.625321,1103.217,0.28862478949399556,0.19358857317153988,0.12544803,0.33566922,0.18309179,0.023303387662015448,0.0025748194882564204,0.005188093721982406,0.4409938,0.10280374,0.37293085,0.19771507,-0.27960652,71.09149,14.928984,89,0.907918249941228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15114232264109,48.63195978908592]}"
0000000000000000000e_0,64.5,0.1155,0.00115,0.13275,0.061,0.08825,0.0765,0.0564,0.082,0.17245,0.20615,0.2223,0.06955,67.5,126.5,52.0,-16.432692193179644,-11.754655704783424,-0.4483250239863992,-0.26832500379532576,206,-1.8439448,455.1873,0.4614357271901144,0.28650497704478667,0.41736695,0.30816188,0.58042204,0.00509442288476164,1.8417851846791455E-4,8.255211234934889E-4,0.5217391,0.3809524,0.5964234,-0.008234441,0.1218526,60.50509,19.890057,-3,2.1765499701240345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.99735074599982,48.79581249690932]}"
00000000000000000010_0,59.0,0.1121,0.0011,0.1376,0.0671,0.0853,0.075,0.0533,0.0849,0.1764,0.2147,0.2256,0.0713,68.0,148.0,51.0,-17.964410024369265,-13.921541853766508,-0.4913250170648098,-0.2887750081717968,198,-2.4150403,637.2363,0.4756252407977578,0.2991080826413773,0.4874372,0.2977528,0.5561462,0.004182164093526508,7.122303487001602E-4,0.0011263758570914106,0.67391306,0.43209878,0.61645794,0.052951097,0.059154928,67.928154,11.716562,-12,0.30518308378334236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.21761765366594,48.24092314590869]}"
00000000000000000011_0,54.0,0.1103,8.0E-4,0.0067,0.0033,0.0802,0.0559,0.0318,0.0283,0.0287,0.028,0.0231,0.0094,43.0,10.0,22.0,-27.420233609126722,-23.903756515838147,0.18195000104606152,0.17442500218749046,170,0.12963042,390.18698,-0.03551601077032282,-0.01637531359068578,-0.375,0.33412746,0.7366771,0.0352032556200105,0.0017942699936916995,0.001988013090052254,-0.33333334,-0.375,-0.15853658,0.061324224,0.88657844,15.945641,6.3901686E-4,-27,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.07334821903635,48.66465846542787]}"
00000000000000000012_0,60.0,0.1165,0.0011,0.1661,0.0802,0.0895,0.0836,0.064,0.0956,0.178,0.2097,0.2158,0.0727,68.0,112.0,54.0,-17.940910325891803,-13.176814467312497,-0.604499988257885,-0.29439999535679817,160,-1.4995275,463.2551,0.4087017365132486,0.2588868323268151,0.3493976,0.29481232,0.47763076,0.018084540016686294,0.0023268440360324494,0.001933313208235532,0.5214724,0.29795918,0.52517986,0.19969535,0.020481927,19.431782,5.2502475,2,0.2025640032674902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.19471061392089,48.32976652750811]}"
00000000000000000014_0,110.0,0.1416,0.0013,0.2579,0.2013,0.1191,0.1111,0.1253,0.1327,0.1474,0.1615,0.1586,0.0626,116.0,124.0,133.0,-22.939200755442826,-17.21786212771805,-1.1804249733686447,-0.27822499722242355,214,-2.3755205,702.4797,0.08184632460330166,0.05266768912000985,-0.035019454,0.37496483,-0.06032241,0.007811269756430217,5.304152683710884E-4,4.485862463498951E-4,-0.0033898305,-0.03422053,0.12426036,0.1093684,-0.29261273,67.393,19.61998,2,1.807433713730342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.26055712424684,47.81907428848616]}"
00000000000000000015_0,85.0,0.1172,0.0014,0.221,0.1279,0.0959,0.0925,0.0794,0.1186,0.2178,0.2553,0.2509,0.0978,99.0,130.0,96.0,-16.308062451230267,-11.200344611283459,-0.9284500107169151,-0.41267500072717667,200,1.4130818,1118.0762,0.4253261078507898,0.28095232692057653,0.15044248,0.30918595,0.38748834,0.008337012424275633,0.010366609509634847,0.01037323169426295,0.48333332,0.19685039,0.50399506,-0.014580578,-0.16914749,33.28768,17.734459,-38,0.776185739996971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.85227282761453,48.70948439810543]}"
00000000000000000017_0,76.0,0.1062,0.001,0.1297,0.0596,0.0817,0.0779,0.0513,0.0883,0.2151,0.2535,0.2421,0.0967,90.0,137.0,88.0,-14.904078902777009,-10.751893801401938,-0.43162501882761717,-0.296150011010468,149,-1.4971703,1052.8065,0.5089900099256535,0.33086720669650577,0.21777777,0.26126125,0.65207237,0.023547104169271638,0.0016359294899463972,0.0025306648416647537,0.73480666,0.5060241,0.6489869,0.045968235,0.14164905,44.469097,9.183016,1,0.11486691264905616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.04163768950693,48.25385888600001]}"
00000000000000000019_0,78.0,0.1306,0.0014,0.2428,0.1534,0.0989,0.086,0.0822,0.1105,0.149,0.1764,0.1729,0.0629,90.0,109.0,72.0,-18.82516567299817,-14.216339183692611,-1.0922749899327755,-0.3480000011622906,173,1.2579651,585.82196,0.24530753174777709,0.15194472751844912,0.2044199,0.3560464,0.13349849,0.01692805905453231,0.0012037399727884493,6.074001282998717E-4,0.36526945,0.006993007,0.35009822,-0.0062328875,-0.2708922,3.7695644,0.008192644,-10,0.172892163538269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.27744545158829,47.899204011829625]}"
0000000000000000001a_0,72.0,0.11615,0.0014,0.22455,0.13965,0.1046,0.0979,0.09535,0.11345,0.17825,0.19425,0.2088,0.0795,86.0,142.0,79.0,-14.099017477589072,-7.379176274854295,-0.9428374692797661,-0.335587490350008,189,-3.2233555,1162.6521,0.2846497514909106,0.18392150951131858,0.2850679,0.3426221,0.23181327,0.01554132165534304,3.6854739824337956E-4,5.110789172245583E-4,0.49514562,0.16783217,0.36001375,0.055074364,-0.17456602,87.81287,26.277819,60,0.5357729467272044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.86179496962619,48.821863640148784]}"
0000000000000000001d_0,86.0,0.1372,0.0013,0.2745,0.181,0.1237,0.1203,0.1315,0.1551,0.1887,0.2152,0.2287,0.0717,109.0,150.0,114.0,-24.461379273338455,-16.695014632409297,-1.1717250235378742,-0.37560000643134117,170,-1.8005021,635.13904,0.22294598095428764,0.1485244175785414,0.13636364,0.35925433,0.107521184,0.006161722824774606,0.0026240033020278053,0.0026092308816237225,0.26104417,-0.0068965517,0.22555555,0.14109263,-0.19673295,7.0990787,0.0,-7,0.39789549995903184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1662340194143,48.07832807948306]}"
0000000000000000001e_0,58.0,0.1118,0.0011,0.1249,0.0581,0.0866,0.0765,0.0579,0.0795,0.1616,0.2038,0.2023,0.0705,66.0,98.0,49.0,-13.584961915635105,-8.841337166641628,-0.403949998319149,-0.22747499868273735,148,-0.93145925,647.3747,0.40102198053255683,0.2501658441231215,0.33333334,0.30769232,0.5983057,0.01922257283294255,5.381715767120432E-4,7.802816741905305E-4,0.67320263,0.5,0.55641127,0.024435401,0.13657056,23.975832,18.096846,-11,1.2907584640557621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15320844779457,48.40378770691956]}"
0000000000000000001f_0,76.0,0.1125,0.0012,0.2119,0.1109,0.0895,0.0886,0.0715,0.1134,0.2456,0.292,0.3164,0.1087,101.0,160.0,97.0,-15.05371052039478,-10.186068577077776,-0.8772749714553356,-0.5091749727725983,191,-2.3409646,1068.4955,0.5699855465394192,0.39603233125237297,0.24513619,0.2900641,0.47850877,0.007774831838718373,0.001459212560754597,0.0012529994201572747,0.62416106,0.43434343,0.63751584,0.16836023,-0.12207528,64.3684,17.135187,-11,2.283971791030437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.0692159687294,48.24685202678388]}"
00000000000000000020_0,60.0,0.1136,0.0012,0.1971,0.1005,0.0891,0.0864,0.0662,0.1074,0.2219,0.2678,0.2595,0.0944,84.0,155.0,72.0,-18.473779910871514,-12.264128516361312,-0.784049991518259,-0.40492498502135277,199,-3.1742408,881.86035,0.4888967466277652,0.32333459530769565,0.36563876,0.28506413,0.49159348,0.01954449846022468,0.004606344857433692,0.002495209950797439,0.5319149,0.35652173,0.60730875,0.1788784,-0.07741591,38.900143,9.808445,-10,1.1267234042567613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.02358155229612,48.27919137701218]}"
00000000000000000021_0,81.0,0.1153,0.001,0.1766,0.0934,0.0957,0.0846,0.0799,0.0935,0.1641,0.1912,0.1992,0.0649,99.0,125.0,112.0,-18.548455186100277,-13.206671588914833,-0.6746499761939049,-0.27984999120235443,175,-0.54552466,598.623,0.31040228147123805,0.19891945262078103,0.05485232,0.34973097,0.40698412,0.008452613385183882,0.0010228507324456793,4.62423680752444E-4,0.44210526,0.25,0.41437998,0.03252977,-0.0494382,9.395233,0.60720444,1,0.25446894573704687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.22767878484808,47.97466249569566]}"
00000000000000000022_0,55.0,0.1129,0.001,0.1932,0.09805,0.0862,0.0832,0.05935,0.1122,0.2137,0.24545,0.2386,0.07995,69.0,148.0,45.0,-17.17984881962686,-10.446959011669577,-0.7692875228822231,-0.3780125118792057,168,-0.5591786,608.3035,0.4726059941735863,0.3061303980187472,0.53367877,0.2725683,0.48597437,0.016401368225071693,0.0029096304453108957,0.004058838065315484,0.73333335,0.39748955,0.5956351,0.044615924,-0.0859739,12.743943,5.302769,-31,0.7214185620225402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.71042884425205,48.89058475938393]}"
00000000000000000023_0,51.0,0.1036,0.001,0.0792,0.033,0.0761,0.064,0.0382,0.066,0.1677,0.205,0.1991,0.0655,54.0,81.0,37.0,-17.792075910801223,-10.917743563869475,-0.20132498629391193,-0.189599996432662,186,-0.49559408,827.1485,0.4690688718230584,0.29051610026642677,0.37288135,0.28210878,0.7468146,0.029123731062133777,2.872979000421161E-4,9.56617314868069E-4,0.7016575,0.5906433,0.67066896,-0.008892357,0.3326886,29.287086,9.118261,-19,0.8177106398343352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.10550790620782,48.46181887427368]}"
00000000000000000024_0,52.0,0.1246,0.0013,0.1284,0.0631,0.0859,0.074,0.0524,0.0824,0.1765,0.2189,0.216,0.0677,55.0,113.0,39.0,-14.263052335040467,-9.643927790343458,-0.44512499682605267,-0.2614750023931265,156,-1.6283609,446.31686,0.4615471574773811,0.28535398204709755,0.4868421,0.30287328,0.5794735,0.008251449066038438,7.920655703567703E-4,7.291448334922901E-4,0.62886596,0.43507972,0.6191171,-0.0059523582,0.07793154,25.80631,18.943348,-7,0.6993251192186061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.18815291234682,48.51904155787209]}"
00000000000000000025_0,52.0,0.1138,0.001,0.1154,0.0681,0.0831,0.0683,0.0529,0.0795,0.1629,0.1927,0.1887,0.06,46.0,69.0,34.0,-15.8517842672351,-11.494865919898915,-0.4228499960154295,-0.21932500787079334,128,3.474104,486.3823,0.3845500373311759,0.23846929850311632,0.3398058,0.33137542,0.5352021,0.00837841368447556,0.003464987170492373,0.002992033369208058,0.7019231,0.2761905,0.58909225,-0.02686423,0.04084507,53.928234,11.5970955,-29,2.883606366693285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.19875303269943,48.117853951984316]}"
00000000000000000027_0,58.0,0.1098,0.001,0.0942,0.0378,0.0823,0.0722,0.0434,0.0683,0.1871,0.2394,0.2759,0.072,65.5,181.0,42.5,-17.679955996224198,-12.647852699343218,-0.2609249986708164,-0.3018000088632107,145,-2.4335036,525.061,0.6324465549544923,0.4057367872400626,0.6196868,0.27033857,0.7519284,0.03402506055266213,7.276090986607642E-5,9.21284152202162E-4,0.66933334,0.58677685,0.7259046,0.058792412,0.31320104,32.80149,8.474491,-22,0.35209802797785844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.19300381488107,48.25314023377271]}"
00000000000000000028_0,59.0,0.1164,0.0012,0.1855,0.0823,0.086,0.0847,0.0525,0.1069,0.2791,0.3338,0.334,0.08,91.0,185.0,60.0,-17.327211374807856,-11.626016214053447,-0.7130249682813883,-0.5020749699324369,146,-2.8660164,562.61444,0.7009462260000807,0.46991758375168363,0.5102041,0.24103941,0.6259091,0.02913718558245813,0.002606553779672671,0.0014310871248395252,0.64806867,0.43529412,0.72833115,0.1732148,0.016726404,58.460316,3.5301135,9,0.9917706753304776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15536440447646,48.495236202842925]}"
00000000000000000029_0,80.0,0.1281,0.0012,0.1906,0.1222,0.0908,0.0777,0.0668,0.1034,0.1585,0.1824,0.17,0.0616,92.0,157.0,75.0,-18.44909118836351,-11.906908922090231,-0.8301499783992767,-0.2863999977707863,159,-1.0334448,487.65393,0.28995281642128107,0.17755711638253163,0.35344827,0.33956653,0.26707318,0.010224868381182825,0.0010405203797021478,4.349181626723264E-4,0.4939759,0.10638298,0.43372482,-0.026752472,-0.19900249,45.583767,9.07513,-8,0.5012783600016639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2819370280089,47.914205877074416]}"
0000000000000000002a_0,66.0,0.128,0.0014,0.2693,0.1669,0.1033,0.0946,0.1042,0.1242,0.1644,0.192,0.1844,0.0621,65.0,94.0,61.0,-20.349066396688535,-15.074104410597846,-1.2038750424981117,-0.38247503340244293,178,-0.1633506,473.15063,0.19374790568292966,0.1294195104787741,0.21290323,0.3737173,0.1432919,0.006597389800460499,0.024227911487497394,0.023720282795384948,0.37755102,0.21568628,0.2773925,0.022481292,-0.266766,11.994543,12.240219,5,0.21040360103266087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.0903263779062,48.58740335099359]}"
0000000000000000002b_0,49.0,0.1031,9.5E-4,0.0737,0.0313,0.07315,0.0617,0.03295,0.06255,0.16255,0.1842,0.1707,0.05615,55.0,75.0,35.0,-18.24970239036714,-12.983886412846504,-0.17675000987946987,-0.14702499844133854,83,-3.4567184,1002.71094,0.42008478806807,0.25316139120191733,0.36363637,0.2646007,0.7246524,0.0011414270520403874,1.1248896790094776E-4,5.355331199430324E-5,0.686747,0.5495495,0.61098963,0.33873704,0.40133885,82.20457,25.270508,95,1.3844041378850689,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.80160784559018,48.86309631168987]}"
0000000000000000002c_0,64.0,0.1211,0.0013,0.3214,0.2108,0.1046,0.096,0.1194,0.1454,0.1683,0.1941,0.1936,0.0603,66.0,96.0,53.0,-20.533475018408485,-11.799101083290303,-1.5296999625861645,-0.4805999808013439,149,-1.8575711,459.05447,0.16481562607081407,0.11681497420820874,0.2885906,0.4,0.048059966,0.02718276020452289,0.021942485265681433,0.020484435213027702,0.5121951,0.32941177,0.20885117,0.16310775,-0.35840708,24.157297,1.9382166,15,0.43638408298544373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.04262583631946,48.69367404910493]}"
0000000000000000002e_0,47.0,0.1075,0.0014,0.092,0.0406,0.0743,0.0611,0.038,0.0668,0.1564,0.198,0.1957,0.0784,66.0,179.0,43.0,-17.314240821373378,-12.601863835024796,-0.28417501226067543,-0.2146500125527382,160,-3.6141222,1283.3954,0.45501761342775787,0.28509254653551513,0.6126126,0.29527104,0.67854315,0.0693809498287192,0.0012662764709476804,0.0030652045042031673,0.75510204,0.627451,0.6554878,0.02089417,0.20160481,58.910778,13.830478,-2,0.2265510880523425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2060293865008,48.634025914239395]}"
0000000000000000002f_0,102.0,0.1264,0.0012,0.17365,0.0994,0.10425,0.09665,0.09525,0.0994,0.20195,0.2433,0.24935,0.07175,125.0,160.0,129.0,-16.710124649939214,-10.553982122537118,-0.6436874940991402,-0.31347499787807465,186,-1.3893145,660.1112,0.3707981184242967,0.2460355516314916,0.10726643,0.34729025,0.45363054,0.005596429727602206,7.119681339236017E-4,6.030497631841492E-4,0.6213592,0.29113925,0.44552118,-0.05822915,0.0041312855,34.90889,5.282705,-6,0.9113770396589045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.02079677491535,48.817821221370245]}"
00000000000000000030_0,106.0,0.1311,0.0017,0.3089,0.21935,0.11825,0.1109,0.12395,0.13495,0.1836,0.2104,0.20705,0.08215,128.0,147.0,144.0,-20.53772471117044,-11.677547860786882,-1.4469749815762043,-0.43326249346137047,188,-1.5553818,816.3321,0.19527669780882723,0.1293652206351108,0.010309278,0.37184933,0.039501507,0.018137929766061874,0.0013304029211231722,0.002014331381344091,0.19327731,0.0,0.23155074,-0.06674987,-0.32899252,38.474026,8.881234,0,0.4808783325781111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.08987722026414,48.80263969306863]}"
00000000000000000032_0,79.5,0.1094,0.0013,0.1746,0.0846,0.0843,0.0802,0.0521,0.1025,0.2104,0.2517,0.2615,0.0861,96.5,152.5,89.0,-16.399849597445133,-11.108858409056952,-0.6756250187754631,-0.390500009059906,154,-3.196652,584.2427,0.5558209830051457,0.3601494713342059,0.26293996,0.2594644,0.5468698,0.004823910908361574,0.004553004610306277,0.004806725194618999,0.47247708,0.3163482,0.6556618,0.054331243,-0.021071644,40.324497,2.6083581,7,0.07145339032262409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.00363895298867,48.70580130544054]}"
00000000000000000033_0,62.0,0.11225,0.0011,0.179,0.09775,0.085,0.0852,0.0573,0.1158,0.21475,0.246,0.27665,0.09445,76.5,156.5,63.5,-18.00949242331077,-11.1307363655309,-0.7131750378757715,-0.4099125321954489,190,-1.4459625,1037.1373,0.557886991267123,0.3710822365486703,0.4227273,0.25098905,0.48142532,0.006721984199215825,0.001785944619377089,0.0037367537694789066,0.53218883,0.42239687,0.6456033,0.08948898,-0.057173535,44.398888,10.9276495,-4,0.2642006681242792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.87041879635375,48.7716478157665]}"
00000000000000000036_0,85.0,0.1286,0.0013,0.2969,0.1697,0.1135,0.1123,0.1147,0.1541,0.2231,0.258,0.2593,0.0955,111.0,157.0,121.0,-23.53304230900037,-13.459822634750484,-1.2699000015854836,-0.48247499391436577,190,-1.8802894,785.6292,0.3297605445545678,0.2232622269933211,0.1294964,0.34038177,0.27307206,0.01392950412462725,0.010148542594796611,0.011599737864032414,0.4140625,0.13153154,0.34261134,0.19703406,-0.17721051,54.217484,13.497562,-15,0.36044091847640325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12077926603786,48.377467069094855]}"
00000000000000000038_0,102.0,0.1419,0.0015,0.329,0.2037,0.1243,0.1215,0.1418,0.1696,0.2217,0.2517,0.2528,0.0892,123.0,151.0,142.0,-23.09904157181265,-17.556793632476484,-1.4533749967813492,-0.4955749735236168,189,-1.6770204,853.28613,0.23690611076236218,0.16568173006085452,0.030716723,0.37306502,0.18004517,0.011025268110154529,0.005690012126576424,0.006232990125121733,0.078313254,0.01923077,0.23449248,0.17448756,-0.21388578,20.99941,7.6527376,25,0.2222222222222499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.21321590877375,47.869649438982094]}"
00000000000000000039_0,51.5,0.1136,0.0012,0.1903,0.1031,0.0934,0.0908,0.0773,0.1183,0.1912,0.2216,0.2258,0.0659,52.5,100.5,40.5,-19.57270806502691,-13.099555756200683,-0.7379750050604343,-0.3295249864459038,135,-1.8733978,698.2676,0.37534122131223174,0.24644037982711797,0.42553192,0.3055449,0.35012186,0.011380634666791789,0.0038634812825952686,0.006134554483335747,0.6166667,0.26335877,0.4226268,0.2420173,-0.09022958,64.45483,14.256922,-62,3.0344332303983763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12598949468574,48.46882573348981]}"
0000000000000000003a_0,53.0,0.10695,0.0011,0.10965,0.0509,0.081,0.07005,0.0414,0.0674,0.1682,0.20145,0.21365,0.07805,57.0,133.0,41.0,-14.01467679935463,-8.04551510804776,-0.3517875028774142,-0.24155000317841768,164,-3.0468855,1046.0701,0.5039201972243786,0.3076988709862869,0.52873564,0.2720187,0.6322762,0.027438561700021846,3.3283643682219255E-4,0.0029440259962854043,0.66,0.5529412,0.6598051,0.021214545,0.22236149,56.661842,13.619125,49,0.7411082999274909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.7611836578048,48.98221291836412]}"
0000000000000000003b_0,55.5,0.1127,0.0011,0.1227,0.0533,0.0858,0.0771,0.0523,0.0822,0.187,0.2229,0.232,0.0717,55.0,117.0,36.0,-15.570875991047096,-11.842474446184976,-0.38697498850524426,-0.2668249849230051,171,0.37227285,457.23535,0.4978942613638355,0.31197142170155845,0.5294118,0.28345725,0.64701986,0.034208246576423997,2.8607843443267944E-4,2.3836096045698474E-4,0.572327,0.52071005,0.62924665,0.02467984,0.16981132,8.924444,9.710425,-1,0.4727148374904159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.19821404352895,48.315213819905374]}"
